model_name,case_id,repeat_id,dataset,prediction,confidence,ground_truth,n_judge_opinions
gpt-4.1-mini,33,1,nlsy97,YES,70.0,False,6
gpt-4.1-mini,33,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,33,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,34,1,nlsy97,YES,70.0,True,6
gpt-4.1-mini,34,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,34,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,35,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,35,2,nlsy97,NO,70.0,True,6
gpt-4.1-mini,35,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,36,1,nlsy97,YES,70.0,False,6
gpt-4.1-mini,36,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,36,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,37,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,37,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,37,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,38,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,38,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,38,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,39,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,39,2,nlsy97,NO,70.0,False,6
gpt-4.1-mini,39,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,3,1,nlsy97,NO,70.0,False,6
gpt-4.1-mini,3,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,3,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,40,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,40,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,40,3,nlsy97,NO,70.0,False,6
gpt-4.1-mini,41,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,41,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,41,3,nlsy97,YES,70.0,False,6
gpt-4.1-mini,42,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,42,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,42,3,nlsy97,NO,65.0,True,6
gpt-4.1-mini,43,1,nlsy97,NO,65.0,True,6
gpt-4.1-mini,43,2,nlsy97,YES,70.0,True,6
gpt-4.1-mini,43,3,nlsy97,NO,65.0,True,6
gpt-4.1-mini,44,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,44,2,nlsy97,YES,65.0,False,6
gpt-4.1-mini,44,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,45,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,45,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,45,3,nlsy97,YES,70.0,True,6
gpt-4.1-mini,46,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,46,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,46,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,47,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,47,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,47,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,48,1,nlsy97,YES,65.0,False,6
gpt-4.1-mini,48,2,nlsy97,YES,70.0,False,6
gpt-4.1-mini,48,3,nlsy97,YES,65.0,False,6
gpt-4.1-mini,49,1,nlsy97,NO,65.0,True,6
gpt-4.1-mini,49,2,nlsy97,NO,65.0,True,6
gpt-4.1-mini,49,3,nlsy97,NO,65.0,True,6
gpt-4.1-mini,4,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,4,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,4,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,50,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,50,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,50,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,51,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,51,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,51,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,52,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,52,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,52,3,nlsy97,NO,65.0,True,6
gpt-4.1-mini,53,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,53,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,53,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,54,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,54,2,nlsy97,YES,70.0,True,6
gpt-4.1-mini,54,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,55,1,nlsy97,YES,80.0,False,6
gpt-4.1-mini,55,2,nlsy97,YES,80.0,False,6
gpt-4.1-mini,55,3,nlsy97,YES,80.0,False,6
gpt-4.1-mini,56,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,56,2,nlsy97,YES,65.0,False,6
gpt-4.1-mini,56,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,57,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,57,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,57,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,58,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,58,2,nlsy97,YES,85.0,True,6
gpt-4.1-mini,58,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,59,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,59,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,59,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,5,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,5,2,nlsy97,YES,65.0,False,6
gpt-4.1-mini,5,3,nlsy97,NO,70.0,False,6
gpt-4.1-mini,60,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,60,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,60,3,nlsy97,YES,70.0,False,6
gpt-4.1-mini,61,1,nlsy97,NO,75.0,False,6
gpt-4.1-mini,61,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,61,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,62,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,62,2,nlsy97,NO,70.0,False,6
gpt-4.1-mini,62,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,63,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,63,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,63,3,nlsy97,YES,70.0,False,6
gpt-4.1-mini,64,1,nlsy97,YES,70.0,False,6
gpt-4.1-mini,64,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,64,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,65,1,nlsy97,YES,70.0,False,6
gpt-4.1-mini,65,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,65,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,66,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,66,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,66,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,67,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,67,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,67,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,68,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,68,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,68,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,69,1,nlsy97,YES,70.0,False,6
gpt-4.1-mini,69,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,69,3,nlsy97,YES,65.0,False,6
gpt-4.1-mini,6,1,nlsy97,NO,70.0,False,6
gpt-4.1-mini,6,2,nlsy97,NO,70.0,False,6
gpt-4.1-mini,6,3,nlsy97,NO,75.0,False,6
gpt-4.1-mini,70,1,nlsy97,NO,70.0,False,6
gpt-4.1-mini,70,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,70,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,71,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,71,2,nlsy97,YES,70.0,False,6
gpt-4.1-mini,71,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,72,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,72,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,72,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,73,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,73,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,73,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,74,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,74,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,74,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,75,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,75,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,75,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,76,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,76,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,76,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,77,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,77,2,nlsy97,YES,80.0,True,6
gpt-4.1-mini,77,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,78,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,78,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,78,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,79,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,79,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,79,3,nlsy97,YES,65.0,False,6
gpt-4.1-mini,7,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,7,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,7,3,nlsy97,YES,70.0,True,6
gpt-4.1-mini,80,1,nlsy97,NO,70.0,False,6
gpt-4.1-mini,80,2,nlsy97,YES,65.0,False,6
gpt-4.1-mini,80,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,81,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,81,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,81,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,82,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,82,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,82,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,83,1,nlsy97,NO,70.0,False,6
gpt-4.1-mini,83,2,nlsy97,NO,75.0,False,6
gpt-4.1-mini,83,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,84,1,nlsy97,NO,65.0,True,6
gpt-4.1-mini,84,2,nlsy97,YES,70.0,True,6
gpt-4.1-mini,84,3,nlsy97,YES,75.0,True,6
gpt-4.1-mini,85,1,nlsy97,YES,70.0,False,6
gpt-4.1-mini,85,2,nlsy97,YES,70.0,False,6
gpt-4.1-mini,85,3,nlsy97,NO,65.0,False,6
gpt-4.1-mini,86,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,86,2,nlsy97,YES,75.0,True,6
gpt-4.1-mini,86,3,nlsy97,YES,70.0,True,6
gpt-4.1-mini,87,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,87,2,nlsy97,NO,65.0,False,6
gpt-4.1-mini,87,3,nlsy97,NO,70.0,False,6
gpt-4.1-mini,88,1,nlsy97,YES,70.0,True,6
gpt-4.1-mini,88,2,nlsy97,NO,65.0,True,6
gpt-4.1-mini,88,3,nlsy97,NO,70.0,True,6
gpt-4.1-mini,89,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,89,2,nlsy97,NO,75.0,False,6
gpt-4.1-mini,89,3,nlsy97,NO,75.0,False,6
gpt-4.1-mini,8,1,nlsy97,YES,85.0,False,6
gpt-4.1-mini,8,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,8,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,90,1,nlsy97,YES,70.0,False,6
gpt-4.1-mini,90,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,90,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,91,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,91,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,91,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,92,1,nlsy97,NO,65.0,True,6
gpt-4.1-mini,92,2,nlsy97,YES,65.0,True,6
gpt-4.1-mini,92,3,nlsy97,NO,65.0,True,6
gpt-4.1-mini,93,1,nlsy97,NO,65.0,True,6
gpt-4.1-mini,93,2,nlsy97,NO,65.0,True,6
gpt-4.1-mini,93,3,nlsy97,NO,65.0,True,6
gpt-4.1-mini,94,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,94,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,94,3,nlsy97,YES,70.0,False,6
gpt-4.1-mini,95,1,nlsy97,NO,65.0,False,6
gpt-4.1-mini,95,2,nlsy97,NO,70.0,False,6
gpt-4.1-mini,95,3,nlsy97,YES,65.0,False,6
gpt-4.1-mini,96,1,nlsy97,YES,70.0,False,6
gpt-4.1-mini,96,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,96,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,97,1,nlsy97,YES,75.0,False,6
gpt-4.1-mini,97,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,97,3,nlsy97,YES,75.0,False,6
gpt-4.1-mini,98,1,nlsy97,YES,75.0,True,6
gpt-4.1-mini,98,2,nlsy97,YES,70.0,True,6
gpt-4.1-mini,98,3,nlsy97,NO,70.0,True,6
gpt-4.1-mini,99,1,nlsy97,YES,65.0,True,6
gpt-4.1-mini,99,2,nlsy97,YES,70.0,True,6
gpt-4.1-mini,99,3,nlsy97,NO,65.0,True,6
gpt-4.1-mini,9,1,nlsy97,YES,70.0,False,6
gpt-4.1-mini,9,2,nlsy97,YES,75.0,False,6
gpt-4.1-mini,9,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,0,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,0,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,0,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,10,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,10,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,10,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,11,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,11,2,nlsy97,YES,65.0,False,6
gpt-4o-mini,11,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,12,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,12,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,12,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,13,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,13,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,13,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,14,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,14,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,14,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,15,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,15,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,15,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,16,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,16,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,16,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,17,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,17,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,17,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,18,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,18,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,18,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,19,1,nlsy97,YES,70.0,False,6
gpt-4o-mini,19,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,19,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,1,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,1,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,1,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,20,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,20,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,20,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,21,1,nlsy97,NO,70.0,True,6
gpt-4o-mini,21,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,21,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,22,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,22,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,22,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,23,1,nlsy97,NO,65.0,True,6
gpt-4o-mini,23,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,23,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,24,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,24,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,24,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,25,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,25,2,nlsy97,NO,65.0,True,6
gpt-4o-mini,25,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,26,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,26,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,26,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,27,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,27,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,27,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,28,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,28,2,nlsy97,NO,65.0,True,6
gpt-4o-mini,28,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,29,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,29,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,29,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,2,1,nlsy97,NO,70.0,True,6
gpt-4o-mini,2,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,2,3,nlsy97,NO,70.0,True,6
gpt-4o-mini,30,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,30,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,30,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,31,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,31,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,31,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,32,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,32,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,32,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,33,1,nlsy97,NO,65.0,False,6
gpt-4o-mini,33,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,33,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,34,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,34,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,34,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,35,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,35,2,nlsy97,NO,70.0,True,6
gpt-4o-mini,35,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,36,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,36,2,nlsy97,NO,65.0,False,6
gpt-4o-mini,36,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,37,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,37,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,37,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,38,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,38,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,38,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,39,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,39,2,nlsy97,NO,65.0,False,6
gpt-4o-mini,39,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,3,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,3,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,3,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,40,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,40,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,40,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,41,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,41,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,41,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,42,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,42,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,42,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,43,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,43,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,43,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,44,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,44,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,44,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,45,1,nlsy97,YES,70.0,True,6
gpt-4o-mini,45,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,45,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,46,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,46,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,46,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,47,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,47,2,nlsy97,NO,70.0,True,6
gpt-4o-mini,47,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,48,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,48,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,48,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,49,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,49,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,49,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,4,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,4,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,4,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,50,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,50,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,50,3,nlsy97,NO,65.0,True,6
gpt-4o-mini,51,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,51,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,51,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,52,1,nlsy97,NO,70.0,True,6
gpt-4o-mini,52,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,52,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,53,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,53,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,53,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,54,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,54,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,54,3,nlsy97,NO,70.0,True,6
gpt-4o-mini,55,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,55,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,55,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,56,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,56,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,56,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,57,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,57,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,57,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,58,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,58,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,58,3,nlsy97,YES,70.0,True,6
gpt-4o-mini,59,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,59,2,nlsy97,YES,70.0,False,6
gpt-4o-mini,59,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,5,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,5,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,5,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,60,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,60,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,60,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,61,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,61,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,61,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,62,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,62,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,62,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,63,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,63,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,63,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,64,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,64,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,64,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,65,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,65,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,65,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,66,1,nlsy97,YES,70.0,True,6
gpt-4o-mini,66,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,66,3,nlsy97,NO,70.0,True,6
gpt-4o-mini,67,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,67,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,67,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,68,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,68,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,68,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,69,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,69,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,69,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,6,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,6,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,6,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,70,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,70,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,70,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,71,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,71,2,nlsy97,NO,65.0,False,6
gpt-4o-mini,71,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,72,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,72,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,72,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,73,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,73,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,73,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,74,1,nlsy97,NO,65.0,False,6
gpt-4o-mini,74,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,74,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,75,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,75,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,75,3,nlsy97,YES,65.0,False,6
gpt-4o-mini,76,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,76,2,nlsy97,NO,75.0,False,6
